Year,Cause_Code,Cause_Name,State,Deaths,Age_Adjusted_Rate,Rate_Category,Deaths_Rate_Scaled
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,10282,229.4,Very High,10.282
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,2628,151.1,High,2.628
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,10915,182.2,High,10.915
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,12043,150.0,High,12.043
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,23326,204.3,Very High,23.326
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,7185,119.4,High,7.185
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,7542,251.1,Very High,7.542
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,13840,201.8,Very High,13.84
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,1849,154.2,High,1.849
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,3355,154.2,High,3.355
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,4811,197.3,High,4.811
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2290,152.7,High,2.29
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,18730,182.0,High,18.73
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,3224,151.2,High,3.224
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,44981,200.0,High,44.981
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,17154,174.9,High,17.154
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,1395,158.0,High,1.395
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,26164,192.4,High,26.164
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9426,235.2,Very High,9.426
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6198,137.9,High,6.198
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,31556,187.0,High,31.556
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2322,167.1,High,2.322
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9295,189.9,High,9.295
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1616,155.2,High,1.616
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14582,217.4,Very High,14.582
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,38253,181.1,High,38.253
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,597689,179.1,High,597.689
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2889,143.2,High,2.889
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1172,153.6,High,1.172
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13404,168.5,High,13.404
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10602,151.5,High,10.602
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4897,211.2,Very High,4.897
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11115,165.1,High,11.115
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,962,169.8,High,0.962
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,942,18.7,Low,0.942
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,64,15.8,Low,0.064
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,768,11.4,Low,0.768
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,647,19.9,Low,0.647
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,5882,16.4,Low,5.882
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,550,12.3,Low,0.55
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,568,12.1,Low,0.568
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,138,13.8,Low,0.138
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District Of Columbia,80,13.5,Low,0.08
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2259,8.9,Low,2.259
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1456,18.3,Low,1.456
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,289,17.0,Low,0.289
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,208,13.5,Low,0.208
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2212,16.1,Low,2.212
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1175,16.9,Low,1.175
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,560,13.7,Low,0.56
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,550,16.4,Low,0.55
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,943,21.0,Low,0.943
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,878,20.2,Low,0.878
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,234,13.4,Low,0.234
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,925,15.7,Low,0.925
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1291,16.0,Low,1.291
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1529,13.6,Low,1.529
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,595,9.7,Low,0.595
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,567,19.2,Low,0.567
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1188,17.4,Low,1.188
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,168,13.6,Low,0.168
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,266,11.9,Low,0.266
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,471,19.8,Low,0.471
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,191,12.6,Low,0.191
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1128,11.0,Low,1.128
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,294,14.2,Low,0.294
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,4642,20.6,Low,4.642
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1700,17.7,Low,1.7
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,128,13.9,Low,0.128
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,1975,14.6,Low,1.975
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,778,19.7,Low,0.778
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,417,9.2,Low,0.417
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,2324,13.6,Low,2.324
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,197,13.8,Low,0.197
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,747,15.9,Low,0.747
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,169,15.8,Low,0.169
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1352,20.5,Low,1.352
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3022,14.6,Low,3.022
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,50097,15.1,Low,50.097
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,348,17.1,Low,0.348
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,60,8.0,Low,0.06
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1195,15.5,Low,1.195
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,578,8.3,Low,0.578
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,436,19.0,Low,0.436
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,904,13.3,Low,0.904
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,109,19.5,Low,0.109
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,679,14.0,Low,0.679
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,164,22.8,Low,0.164
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,1093,17.0,Low,1.093
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,447,15.5,Low,0.447
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,3913,10.3,Low,3.913
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,865,16.8,Low,0.865
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,353,9.4,Low,0.353
2007,All Causes,All causes,Texas,160548,803.1,Very High,160.548
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,106,11.3,Low,0.106
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District Of Columbia,41,6.9,Low,0.041
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2789,13.7,Low,2.789
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,1133,11.7,Low,1.133
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,207,15.0,Low,0.207
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,290,18.8,Low,0.29
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1178,9.0,Low,1.178
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,864,13.1,Low,0.864
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,372,12.1,Low,0.372
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,401,14.0,Low,0.401
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,631,14.2,Low,0.631
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,557,12.3,Low,0.557
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,186,13.2,Low,0.186
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,502,8.3,Low,0.502
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,598,8.8,Low,0.598
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1263,12.5,Low,1.263
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,606,11.2,Low,0.606
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,388,13.0,Low,0.388
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,856,14.0,Low,0.856
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,227,21.8,Low,0.227
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,193,10.4,Low,0.193
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,547,19.8,Low,0.547
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,196,14.1,Low,0.196
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,719,7.7,Low,0.719
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,413,20.1,Low,0.413
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1547,7.7,Low,1.547
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,1174,12.0,Low,1.174
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,106,15.6,Low,0.106
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1439,12.2,Low,1.439
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,618,16.5,Low,0.618
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,685,17.1,Low,0.685
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1576,11.9,Low,1.576
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,129,12.3,Low,0.129
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,637,13.5,Low,0.637
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,140,17.5,Low,0.14
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,943,14.6,Low,0.943
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,2891,11.8,Low,2.891
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,38364,12.1,Low,38.364
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,473,18.3,Low,0.473
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,106,15.7,Low,0.106
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,963,11.7,Low,0.963
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,957,13.9,Low,0.957
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,279,14.1,Low,0.279
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,793,13.4,Low,0.793
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,131,22.4,Low,0.131
2010,Malignant neoplasms (C00-C97),Cancer,Alabama,10196,191.7,High,10.196
2010,Malignant neoplasms (C00-C97),Cancer,Alaska,884,176.9,High,0.884
2010,Malignant neoplasms (C00-C97),Cancer,Arizona,10678,154.2,High,10.678
2010,Malignant neoplasms (C00-C97),Cancer,Arkansas,6475,194.7,High,6.475
2010,Malignant neoplasms (C00-C97),Cancer,California,56453,156.9,High,56.453
2010,Malignant neoplasms (C00-C97),Cancer,Colorado,7035,149.5,High,7.035
2010,Malignant neoplasms (C00-C97),Cancer,Connecticut,6954,163.4,High,6.954
2010,Malignant neoplasms (C00-C97),Cancer,Delaware,1909,185.7,High,1.909
2010,Malignant neoplasms (C00-C97),Cancer,District Of Columbia,1041,178.3,High,1.041
2010,Malignant neoplasms (C00-C97),Cancer,Florida,41467,165.6,High,41.467
2010,Malignant neoplasms (C00-C97),Cancer,Georgia,15435,174.8,High,15.435
2010,Malignant neoplasms (C00-C97),Cancer,Hawaii,2266,140.9,High,2.266
2010,Malignant neoplasms (C00-C97),Cancer,Idaho,2530,159.9,High,2.53
2010,Malignant neoplasms (C00-C97),Cancer,Illinois,24070,178.6,High,24.07
2010,Malignant neoplasms (C00-C97),Cancer,Indiana,13164,188.6,High,13.164
2010,Malignant neoplasms (C00-C97),Cancer,Iowa,6358,171.9,High,6.358
2010,Malignant neoplasms (C00-C97),Cancer,Kansas,5377,171.3,High,5.377
2010,Malignant neoplasms (C00-C97),Cancer,Kentucky,9930,208.3,Very High,9.93
2010,Malignant neoplasms (C00-C97),Cancer,Louisiana,9203,197.6,High,9.203
2010,Malignant neoplasms (C00-C97),Cancer,Maine,3248,187.9,High,3.248
2010,Malignant neoplasms (C00-C97),Cancer,Maryland,10269,171.2,High,10.269
2010,Malignant neoplasms (C00-C97),Cancer,Massachusetts,12993,171.3,High,12.993
2010,Malignant neoplasms (C00-C97),Cancer,Michigan,20620,182.9,High,20.62
2010,Malignant neoplasms (C00-C97),Cancer,Minnesota,9612,167.2,High,9.612
2010,Malignant neoplasms (C00-C97),Cancer,Mississippi,6271,201.4,Very High,6.271
2010,Malignant neoplasms (C00-C97),Cancer,Missouri,12626,185.6,High,12.626
2010,Malignant neoplasms (C00-C97),Cancer,Montana,1923,161.0,High,1.923
2010,Malignant neoplasms (C00-C97),Cancer,Nebraska,3438,167.4,High,3.438
2010,Malignant neoplasms (C00-C97),Cancer,Nevada,4529,174.2,High,4.529
2010,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2525,167.9,High,2.525
2010,Malignant neoplasms (C00-C97),Cancer,New Jersey,16815,169.5,High,16.815
2010,Malignant neoplasms (C00-C97),Cancer,New Mexico,3358,152.4,High,3.358
2010,Malignant neoplasms (C00-C97),Cancer,New York,35431,163.1,High,35.431
2010,Malignant neoplasms (C00-C97),Cancer,North Carolina,18061,179.0,High,18.061
2010,Malignant neoplasms (C00-C97),Cancer,North Dakota,1269,157.1,High,1.269
2010,Malignant neoplasms (C00-C97),Cancer,Ohio,25083,187.7,High,25.083
2010,Malignant neoplasms (C00-C97),Cancer,Oklahoma,7831,191.3,High,7.831
2010,Malignant neoplasms (C00-C97),Cancer,Oregon,7638,173.9,High,7.638
2010,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,29055,181.6,High,29.055
2010,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2266,178.3,High,2.266
2010,Malignant neoplasms (C00-C97),Cancer,South Carolina,9356,183.6,High,9.356
2010,Malignant neoplasms (C00-C97),Cancer,South Dakota,1655,171.0,High,1.655
2010,Malignant neoplasms (C00-C97),Cancer,Tennessee,13593,195.7,High,13.593
2010,Malignant neoplasms (C00-C97),Cancer,Texas,36717,165.9,High,36.717
2010,Malignant neoplasms (C00-C97),Cancer,United States,574743,172.8,High,574.743
2010,Malignant neoplasms (C00-C97),Cancer,Utah,2810,133.7,High,2.81
2010,Malignant neoplasms (C00-C97),Cancer,Vermont,1392,183.3,High,1.392
2010,Malignant neoplasms (C00-C97),Cancer,Virginia,14080,172.4,High,14.08
2010,Malignant neoplasms (C00-C97),Cancer,Washington,11874,170.5,High,11.874
2010,Malignant neoplasms (C00-C97),Cancer,West Virginia,4685,198.0,High,4.685
2010,Malignant neoplasms (C00-C97),Cancer,Wisconsin,11279,174.5,High,11.279
2010,Malignant neoplasms (C00-C97),Cancer,Wyoming,1016,172.6,High,1.016
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1184,23.1,Low,1.184
2007,All Causes,All causes,United States,2423712,775.3,Very High,2423.712
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,56,13.5,Low,0.056
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,537,7.9,Low,0.537
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,737,22.8,Low,0.737
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,3112,8.7,Low,3.112
2007,All Causes,All causes,Utah,14143,729.4,Very High,14.143
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,426,9.6,Low,0.426
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,599,13.4,Low,0.599
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,158,15.4,Low,0.158
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District Of Columbia,84,14.5,Low,0.084
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,3297,12.9,Low,3.297
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1753,21.3,Low,1.753
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,208,12.8,Low,0.208
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,186,12.1,Low,0.186
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2612,19.3,Low,2.612
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1516,22.0,Low,1.516
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,323,8.1,Low,0.323
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,577,17.7,Low,0.577
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,1079,23.8,Low,1.079
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,1218,27.3,Low,1.218
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,272,15.8,Low,0.272
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,803,13.6,Low,0.803
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1381,17.5,Low,1.381
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1720,15.3,Low,1.72
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,897,15.0,Low,0.897
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,738,24.7,Low,0.738
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,1305,19.2,Low,1.305
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,133,11.3,Low,0.133
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,290,13.4,Low,0.29
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,471,19.5,Low,0.471
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,206,14.2,Low,0.206
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1580,15.6,Low,1.58
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,276,13.1,Low,0.276
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2439,11.0,Low,2.439
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1892,19.5,Low,1.892
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,104,11.5,Low,0.104
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,2066,15.4,Low,2.066
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,595,15.0,Low,0.595
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,400,8.9,Low,0.4
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2982,17.8,Low,2.982
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,199,14.5,Low,0.199
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,963,19.9,Low,0.963
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,74,7.3,Low,0.074
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,983,14.8,Low,0.983
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,3878,18.4,Low,3.878
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,50476,15.3,Low,50.476
2007,All Causes,All causes,Vermont,5179,733.0,Very High,5.179
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,263,13.1,Low,0.263
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,50,6.7,Low,0.05
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2372,55.6,Medium,2.372
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1595,20.2,Low,1.595
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,552,8.0,Low,0.552
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,475,20.3,Low,0.475
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,1163,17.5,Low,1.163
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,69,12.5,Low,0.069
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2351,49.0,Low,2.351
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,340,53.3,Medium,0.34
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,2919,45.5,Low,2.919
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1473,50.2,Medium,1.473
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2466,56.8,Medium,2.466
